id,s_name,s_road,s_kind,s_status
13418,메트로락볼링,인천광역시 남동구 소래역남로16번길 8-7(3층 303호 논현동),호프/통닭,정상
13419,멕시카나,"인천광역시 남동구 서창남로 19(1층 106호 서창동, 서창엘에이치11단지상가)",,정상
13420,멕시카나 구월2호점,인천광역시 남동구 용천로21번길 2(1층 구월동),,정상
13421,멕시카나치킨,인천광역시 남동구 경원대로 952(1층 4호 간석동),호프/통닭,정상
13422,멕시카나치킨,인천광역시 남동구 구월로131번길 49(1층 간석동),,정상
13423,멕시카나치킨,"인천광역시 남동구 장승남로 48(만수동,경방프라자108호)",호프/통닭,정상
13424,멕시카나치킨,"인천광역시 남동구 인수로 46(만수동,인수로 46 1층일부)",호프/통닭,정상
13425,멕시카나치킨,인천광역시 남동구 구월로336번길 9(1층 104호 만수동),,정상
13426,멕시카나치킨,"인천광역시 남동구 논현로 107(상가동 103호 논현동, 논현휴먼시아)",,정상
13427,멕시카나치킨(논현점),"인천광역시 남동구 남동대로370번길 114(상가동 102호 논현동, 동보아파트)",,정상
13428,멕시카나치킨(서창점),인천광역시 남동구 독곡로48번길 30(1층 일부호 서창동),,정상
13429,멕시카나치킨구월로데오점,"인천광역시 남동구 성말로53번길 39(구월동,1층일부)",,정상
13430,멕시카나치킨인천시청점,인천광역시 남동구 미래로 42(1층 110호 구월동),호프/통닭,정상
13431,멕시카나치킨주공점,인천광역시 남동구 논고개로 323(1층 일부호 도림동),호프/통닭,정상
13432,멕시카나한화에코소래점,인천광역시 남동구 소래역남로 22(1층 101호 논현동),호프/통닭,정상
13433,멕시카나햇빛벽산점,인천광역시 남동구 백범로 274(1층 일부호 간석동),호프/통닭,정상
13434,멜로우카페(mellow),인천광역시 남동구 남동대로 879(1층 일부호 간석동),라이브카페,정상
13435,멜팅룸,인천광역시 남동구 은봉로312번길 29-16(1층 논현동),한식,정상
13436,면당포(인천구월점),"인천광역시 남동구 구월남로 232(106호 구월동, 롯데프라자1차)",기타,정상
13437,면사랑,인천광역시 남동구 문화서로4번길 60(1층 구월동),한식,정상
13438,면사무소,"인천광역시 남동구 석촌로14번길 2(간석동, 1층일부)",분식,정상
13439,멸치국수,인천광역시 남동구 석산로 78(102호 간석동),호프/통닭,정상
13440,멸치국수풍미가본점,인천광역시 남동구 문화서로4번길 19-1(1층 일부호 구월동),분식,정상
13441,명,인천광역시 남동구 남동대로 723(지하1층 일부호 구월동),기타,정상
13442,명가,인천광역시 남동구 담방로48번길 33(1층 만수동),한식,정상
13443,명가갈비마당,인천광역시 남동구 서창남순환로215번길 20(3층 303호 서창동),한식,정상
13444,명가낙지촌,인천광역시 남동구 인주대로591번길 32(구월동),한식,정상
13445,명가메밀촌,인천광역시 남동구 문화서로4번길 34(1층 구월동),한식,정상
13446,명가설렁탕육개장,"인천광역시 남동구 소래역로 46(112호 논현동, 청호빌딩)",한식,정상
13447,명가양꼬치,인천광역시 남동구 석산로197번길 14(106호 간석동),식육(숯불구이),정상
13448,명가양선지해장국,"인천광역시 남동구 문화로89번길 17(구월동,문화남로 110 1층일부)",,정상
13449,명가원설농탕,"인천광역시 남동구 남동대로 780(1,3층 구월동)",한식,정상
13450,명가춘천닭갈비,"인천광역시 남동구 석산로 5(간석동,석산로5 2층전부)",,정상
13451,명가칼국수,"인천광역시 남동구 장승로 49(만수동, 1층일부)",기타,정상
13452,명가통닭,인천광역시 남동구 인주대로 678(1층 구월동),호프/통닭,정상
13453,명객양꼬치,"인천광역시 남동구 인하로 565(2층 전체호 구월동, 성화프라자)",식육(숯불구이),정상
13454,명당왕족발,인천광역시 남동구 논고개로136번길 5-17(논현동),식육(숯불구이),정상
13455,명동마차,"인천광역시 남동구 구월로266번길 63(1층 9호 구월동, B동)",정종/대포집/소주방,정상
13456,명동만두,인천광역시 남동구 문화로169번길 92(간석동),분식,정상
13457,명동밥상본점,인천광역시 남동구 예술로 220(3층 구월동),한식,정상
13458,명동보리밥,인천광역시 남동구 청능대로 596(3층 일부호 논현동),한식,정상
13459,명동보리밥본점,인천광역시 남동구 예술로 220(2층 구월동),한식,정상
13460,명동빈대떡,인천광역시 남동구 예술로360번길 29(간석동),한식,정상
13461,명동생돈가스,"인천광역시 남동구 예술로 198(구월동,예술로 198 227호)",분식,정상
13462,명동정육식당,인천광역시 남동구 남촌로75번길 6(1층 일부호 남촌동),한식,정상
13463,명동쫄면,인천광역시 남동구 만경로8번길 21(1층 만수동),분식,정상
13464,명동찌개마을,"인천광역시 남동구 서창남로 51(1층 112호~113호 서창동, 서창노블시티)",한식,정상
13465,명동찌개마을,"인천광역시 남동구 성말로13번길 15(133호 구월동, 메인프라자)",한식,정상
13466,명동찌개밥상,"인천광역시 남동구 예술로 198(2층 210호 구월동, CNC)",한식,정상
13467,명동해물짬뽕칼국수,인천광역시 남동구 백범로227번길 89-7(1층 일부호 만수동),한식,정상
13468,명랑부대찌개서창점,인천광역시 남동구 서창남순환로215번길 36(리치프라자 1층 105호 서창동),한식,정상
13469,명랑핫도그(간석점),인천광역시 남동구 석산로 13(1층 간석동),기타,정상
13470,명륜진사갈비 간석오거리점,인천광역시 남동구 남동대로 931(2층 일부호 간석동),식육(숯불구이),정상
13471,명륜진사갈비 간석점,인천광역시 남동구 석정로 465(1층 전부호 간석동),식육(숯불구이),정상
13472,명륜진사갈비 만수점,인천광역시 남동구 구월로 312(경인빌딩 1층 일부호 만수동),식육(숯불구이),정상
13473,명륜진사갈비(서창점),인천광역시 남동구 서창남로 40(2층 전부호 서창동),식육(숯불구이),정상
13474,명륜진사갈비인천논현점,"인천광역시 남동구 논고개로123번길 17(아이플렉스 2층 206,207호 논현동)",한식,정상
13475,명문가,인천광역시 남동구 경인로644번길 101-1(1층 간석동),탕류(보신용),정상
13476,명문갈비,인천광역시 남동구 남동대로 924(1층 10호 간석동),식육(숯불구이),정상
13477,명성한식부페,"인천광역시 남동구 앵고개로 712(1층 일부호 고잔동, 석준빌딩)",한식,정상
13478,명이포차,인천광역시 남동구 인주대로751번길 45(구월동),호프/통닭,정상
13479,명인기사식당,"인천광역시 남동구 소래역로 50(105호 논현동, 토성프라자)",한식,정상
13480,명인만두(구월점),인천광역시 남동구 인하로 555(유진프라자 1층 102호 구월동),분식,정상
13481,명인만두인천논현점,인천광역시 남동구 은봉로 309-1(1층 102호 논현동),한식,정상
13482,명인만두인천만수점,인천광역시 남동구 만수서로 52(쓰리제이프라자 1층 103호 만수동),한식,정상
13483,명인짜장,"인천광역시 남동구 석정로 540-6(생활편익시설동 101호 간석동, 행복누리움아파트)",중국식,정상
13484,명인콩국수,"인천광역시 남동구 미래로 42(코아루파크드림 2층 207,208,209호 구월동)",기타,정상
13485,명태골,"인천광역시 남동구 선수촌공원로 37(2층 203호 구월동, 중앙프라자)",한식,정상
13486,명태야명태야,"인천광역시 남동구 용천로 170(간석동,용천로 170)",한식,정상
13487,명태어장,인천광역시 남동구 만수로 15(1층 만수동),한식,정상
13488,명태어장(논현점),"인천광역시 남동구 앵고개로847번길 50(논현동, 2층202호)",한식,정상
13489,명태어장구월모래내대산점,"인천광역시 남동구 구월로266번길 19(구월동,모래마을길 13 구월동 1층전부)",한식,정상
13490,명태통,"인천광역시 남동구 소래역로 50(1층 108,109호 논현동, 토성프라자)",한식,정상
13491,명품,"인천광역시 남동구 장승로 14(만수동, 창대아트빌 110호)",식육(숯불구이),정상
13492,명품꽃갈비,인천광역시 남동구 구월말로 50(1층 구월동),호프/통닭,정상
13493,명품달인김밥,인천광역시 남동구 논고개로 120(논현프라자 1층 105호 논현동),한식,정상
13494,명품달인김밥,인천광역시 남동구 서창남로 77(1층 104호 서창동),분식,정상
13495,명품맛집,"인천광역시 남동구 석산로9번길 15(간석동,석산로9번길 15)",회집,정상
13496,명품손짜장,"인천광역시 남동구 구월로 119(간석동, 304호일부)",중국식,정상
13497,명품순대,인천광역시 남동구 남동대로 353(JK루체스타 1층 109호110호 남촌동),한식,정상
13498,명품숯불민물장어,인천광역시 남동구 문화로89번길 44(구월동),한식,정상
13499,명품임실치즈피자,인천광역시 남동구 용천로 18(1층 구월동),,정상
13500,명품임실치즈피자,인천광역시 남동구 논고개로 323(1층 일부호 도림동),경양식,정상
13501,명품전집,인천광역시 남동구 구월로 301(1층 일부호 만수동),한식,정상
13502,명품죽(본점),"인천광역시 남동구 석산로 235(간석동,석산길 205 1층일부)",한식,정상
13503,명품차이나,인천광역시 남동구 논현고잔로88번길 44-42(1층 전부호 고잔동),중국식,정상
13504,명품추어탕,"인천광역시 남동구 서판로4번길 19(만수동,산호1길 13 1층일부)",탕류(보신용),정상
13505,명품칼국수,인천광역시 남동구 경인로644번길 55(1층 일부호 간석동),한식,정상
13506,명호푸드(치킨과바람피자),인천광역시 남동구 남동대로 696(2층 일부호 구월동),한식,정상
13507,명희네순대국,인천광역시 남동구 만수로75번길 8(지하1층 만수동),한식,정상
13508,모꼬지,인천광역시 남동구 인주대로522번길 61(1층 전부호 구월동),기타,정상
13509,모나리자,인천광역시 남동구 복개서로 29(구월동),한식,정상
13510,모나코(MONACO),인천광역시 남동구 호구포로 201(논현두손지젤타워 2층 202호 논현동),기타,정상
13511,모노,인천광역시 남동구 독곡로 40(1층 서창동),경양식,정상
13512,모도리감자탕.뼈찜,인천광역시 남동구 구월말로 117(1층 만수동),한식,정상
13513,모두랑,인천광역시 남동구 간석로25번길 12(1층 간석동),분식,정상
13514,모두비어바(BAR),인천광역시 남동구 문화로89번길 38(2층 구월동),경양식,정상
13515,모두의만족족발보쌈인천논현점,인천광역시 남동구 소래역동로 9-5(1층 일부호 논현동),정종/대포집/소주방,정상
13516,모래내,인천광역시 남동구 구월로266번길 9(1층 구월동),기타,정상
13517,모래내과자점,인천광역시 남동구 복개서로89번길 52(1층 일부호 구월동),기타,정상
13518,모래내닭강정,"인천광역시 남동구 호구포로800번길 8(구월동,구월시장중앙길 6 1층일부)",분식,정상
13519,모래내닭고기마트앤더(THE)달달,인천광역시 남동구 구월남로 278(1층 일부호 구월동),호프/통닭,정상
13520,모래내싱싱회종합어시장,인천광역시 남동구 구월로 283(1층 만수동),한식,정상
13521,모래내영양탕,인천광역시 남동구 구월로266번길 40(지하1층 구월동),한식,정상
13522,모래네밥집,"인천광역시 남동구 구월로266번길 63(구월동,구월시장3길 15 1층일부)",한식,정상
13523,모모푸드,인천광역시 남동구 호구포로888번길 9-3(1층 일부호 간석동),호프/통닭,정상
13524,모미락인천논현점,인천광역시 남동구 논고개로123번길 45-1(로얄프라자 107호 논현동),한식,정상
13525,모밀지기,인천광역시 남동구 구월로372번길 83(일전주택 1층 전부호 만수동),한식,정상
13526,모밀촌,인천광역시 남동구 용천로 148(1층 일부호 간석동),분식,정상
13527,모바면가,인천광역시 남동구 구월남로 163(토성프라자 1층 104호 구월동),한식,정상
13528,모바면가,인천광역시 남동구 성말로13번길 15(메인프라자 1층 104호 구월동),한식,정상
